indice_tiempo,m_animales_vivos,m_carne_despojos_comestibles,m_pescados_crustaceos_moluscos_demas_invertebrados,m_leche_productos_lacteos_huevos_ave_miel_natural,m_demas_productos_origen_animal_ncp,m_plantas_vivas_productos_floricultura,m_hortalizas_plantas_raices_tuberculos_alimenticios,m_frutas_frutos_comestibles,m_cafe_te_yerba_mate_especias,m_cereales,m_productos_molineria_malta_almidon,m_semillas_frutos_oleaginosos_semillas_frutos,m_gomas_resinas_demas_jugos_emtractos_vegetales,m_materias_trenzables_demas_productos_origen_vegetal_ncp,m_grasas_aceites_animales_vegetales_,m_preparaciones_carne_pescado_crustaceos_moluscos,m_azucares_articulos_confiteria,m_cacao_preparaciones,m_preparaciones_base_cereales_leche_productos_pasteleria,m_preparaciones_hortalizas_frutas_otros_frutos_demas,m_preparaciones_alimenticias_diversas,m_bebidas_liquidos_alcoholicos_vinagre,m_residuos_desperdicios_industrias_alimentarias,m_tabaco_sucedaneos_tabaco_elaborados,m_sal_azufre_tierras_piedras_yesos_cales_cementos,m_minerales_metaliferos_escorias_cenizas,m_combustibles_minerales_aceites_minerales_prod_destilacion,m_productos_quimicos_inorganicos_compuestos_inorganicos,m_productos_quimicos_organicos,m_productos_farmaceuticos,m_abonos,m_extractos_curtientes_tintoreos_taninos_pigmentos,m_aceites_esenciales_resinoides_preparaciones_perfumeria,m_jabon_agentes_superficie_organicos_preparaciones_lavar,m_materias_albuminoideas_productos_base_almidon,m_polvoras_emplosivos_articulos_pirotecnia_fosforos,m_productos_fotograficos_cinematograficos,m_productos_diversos_industrias_quimicas,m_plastico_manufacturas,m_caucho_manufacturas,m_pieles_emcepto_peleteria_cueros,m_manufacturas_cuero_articulos_guarnicioneria_talabarteria,m_peleteria_confecciones_peleteria,m_madera_carbon_vegetal_manufacturas_madera,m_corcho_manufacturas,m_manufacturas_esparteria_cesteria,m_pastas_madera_otras_materias_fibrosas_celulosicas,m_papel_carton_manufacturas_pasta_celulosa_papel_carton,m_productos_editoriales_prensa_demas_industrias_graficas,m_seda,m_lana_pelo_fino_ordinario_hilados_tejidos_crin,m_algodon,m_demas_fibras_temtiles_vegetales_hilados_papel,m_filamentos_sinteticos_artificiales,m_fibras_sinteticas_artificiales_discontinuas,m_guata_fieltro_telas_sin_tejer_hilados_especiales,m_alfombras_demas_revestimientos_suelo_materia_temtil,m_tejidos_especiales_superficies_textiles,m_telas_impregnadas_recubiertas_revestidas,m_tejido_punto,m_prendas_complementos_accesorios_vestir_punto,m_prendas_complementos_accesorios_vestir_emcepto_punto,m_demas_articulos_textiles_confeccionados,m_calzado_polainas_articulos_analogos_partes,m_sombreros_demas_tocados_sus_partes,m_paraguas_sombrillas_quitasoles_bastones_bastones,m_plumas_plumon_preparados_flores_artificiales,m_manufacturas_piedra_fraguable_cemento,m_productos_ceramicos,m_vidrio_manufacturas,m_perlas_piedras_preciosas_semipreciosas_metales_preciosos,m_fundicion_hierro_acero,m_manufacturas_fundicion_hierro_acero,m_cobre_manufacturas_cobre,m_niquel_manufacturas,m_aluminio_manufacturas,m_plomo_manufacturas,m_cinc_manufacturas,m_estano_manufacturas,m_demas_metales_comunes_manufacturas,m_herramientas_utiles_articulos_cuchilleria,m_manufacturas_diversas_metal_comun,m_reactores_nucleares_calderas_maquinas,m_maquinas_aparatos_material_electrico_partes,m_vehiculos_material_para_vias_ferreas_similares_partes,m_vehiculos_automoviles_tractores_demas_vehiculos,m_aeronaves_vehiculos_espaciales_partes,m_barcos_demas_artefactos_flotantes,m_instrumentos_aparatos_optica_fotografia_cinematografias,m_aparatos_relojeria_partes,m_instrumentos_musicales_partes_accesorios,m_armas_municiones_partes_accesorios,m_muebles_mobiliario_medicoquirurgico_articulos_cama,m_juguetes_juegos_articulos_recreo_deporte_partes,m_manufacturas_diversas,m_objetos_arte_coleccion_antiguedades,m_resto,m_total
2009-12-01,1.35586657,10.57133361,3.2397125,1.62825943,2.5008397999999996,0.21337003,1.04318924,21.08029632,5.93928689,1.29478673,0.85295792,5.06016229,2.9158360099999996,0.18619048000000002,2.9618544900000003,8.62605785,2.7486431600000003,13.17517121,2.71378515,7.87112868,10.36560347,7.85336618,2.41747371,4.8116695300000005,5.451336400000001,41.03646795,133.37490309,63.53426046,180.22966336000002,75.60357839,38.04010519,40.42892882,27.54302977,24.565766649999997,7.57524875,1.2226804599999999,8.6048664,80.76741820999999,184.09499203000001,78.05293612,1.9576534399999999,10.07967423,0.11974960000000001,7.236993190000001,4.09387236,0.14923376000000002,7.4141778700000005,68.40106807,11.585523199999999,0.20380181,0.70347961,11.81075421,0.49907388,12.95490223,20.791158239999998,8.98307736,0.93692264,2.0057840700000003,7.8806938099999995,10.54811385,6.09733568,8.24964993,7.73162202,26.73428544,1.35059382,0.30634746999999996,0.34365292,11.48787266,9.20333003,18.652590370000002,6.5118237400000005,67.5356045,62.11730853,16.01737873,1.77441689,22.148466690000003,0.40790184999999995,9.036972550000002,2.67853859,1.5988986399999998,21.75639198,19.009370370000003,562.0003958,384.41887132,3.1664188199999996,713.05078677,103.54490598000001,22.769988820000002,88.91514668,3.11675046,2.3587643799999998,1.1223775900000001,26.05011605,26.006656,13.83977401,0.01297925,30.549865,3601.5828810600005
2010-01-01,0.66189399,6.78941705,2.2421429500000003,1.61496675,2.20923429,0.12052534,1.25310187,15.02822453,6.9627254,0.69113507,0.49178934,7.329535,2.8123075699999998,0.51720384,3.66485122,7.4468442,2.63333555,12.868302980000001,1.98320896,5.8486670300000005,10.096059859999999,8.09691174,3.3845726000000003,3.32434566,9.268989939999999,46.375351439999996,121.65568598,39.737507,191.30499868,99.719612,22.89692212,30.61459668,31.638356050000002,23.7553312,9.244044890000001,1.01295648,5.6427906,90.58677009,141.33349503,74.57016131,1.70485245,7.89955588,0.052029849999999996,7.27720642,2.5537286200000002,0.12797337,8.03924952,68.19620012,11.30542305,0.33388318,0.42229674,11.473308099999999,0.27035054,14.56354572,18.80297269,6.16024507,0.5754224499999999,1.84195069,7.6505487599999995,11.55867709,9.13305922,11.512506949999999,7.04452729,27.05831143,1.45967977,0.38801803,0.3772121,9.07200171,12.01243525,18.29415122,10.955368720000001,89.38805466,49.648670759999995,20.10785238,1.16285121,20.846127940000002,0.23519913,4.66585476,0.81270214,1.52927066,29.185319600000003,16.42766588,495.71167461,366.42863961,1.88082875,522.7320567200001,90.66707267,1.61774472,73.44093567,2.7599792,2.03608739,0.91863263,22.118439690000002,15.73171928,12.93175325,0.09396447999999999,30.568183899999998,3209.192845970001
2010-02-01,1.3069342800000001,9.17530731,2.8892164900000004,1.2732086599999999,1.93043257,0.42681912,0.85612152,13.07523566,7.18569988,0.57714042,1.00730224,12.800462880000001,2.47601606,0.41739007,5.069968650000001,7.1149232,2.8608013999999997,13.09096817,1.99136299,6.06552358,10.07000219,8.22633701,3.2277903500000003,4.217047099999999,8.20882592,49.002966640000004,124.41548940999999,56.386251539999996,200.91727102000002,128.39758615,32.63599446,24.61492685,28.90078627,20.516979600000003,8.2129633,0.67616945,6.54543585,83.83087333,145.49459081,67.91203439,2.3012507999999996,6.65829718,0.04284393,10.455417859999999,2.7182944300000003,0.12164175,7.51353633,65.43444991,11.306348710000002,0.21031554,0.39519231,9.39059344,0.35864605,13.60913143,10.90812233,6.32016347,1.01151834,1.5732143600000001,6.1328365,9.44935146,10.875226470000001,12.429554119999999,8.63224344,23.69894918,1.78607001,0.15595552,0.42832164,13.80676694,9.98134307,18.03020237,7.77493837,76.50723914,60.94850057,19.53782602,3.82243786,17.641548030000003,0.39628693,3.6834393100000002,1.35570614,2.00230575,21.13905152,17.053939370000002,453.72817889,389.99138014,2.45651478,643.6928175099999,206.50890128,3.8030334,68.90145088,3.21645671,1.3346487,0.61545488,22.58734463,16.851946390000002,10.28125843,0.0018182,29.4996995,3455.07107901
2010-03-01,1.00098933,14.974448050000001,4.3584083399999995,2.0878641399999998,2.53745652,0.35227238,1.25555618,12.99543991,9.50025123,0.70172915,0.9017221400000001,10.31370156,3.85979696,0.66184036,6.24704542,11.954789029999999,4.77631258,22.08080748,2.41171283,7.69040872,10.8532796,8.13679268,4.69728628,5.6676750899999995,10.31015919,60.67076807,222.96005546,59.58152585,234.70387897999998,153.68961769,35.34915615,36.34338287,42.29542264,31.013956,8.425549539999999,1.45139181,10.82104374,86.42140643,188.45199196000002,98.56575072,2.7986971499999997,7.4750508,0.07631149000000001,11.89538842,3.9960816400000003,0.28272709999999995,8.75123581,84.35548091,14.78162655,0.28435972,0.5629421800000001,18.484950809999997,0.58858115,16.30206986,20.76962771,8.28208581,2.69730517,1.8425699,7.18229313,10.74531164,13.741055339999999,22.50164508,11.2097803,33.08890173,1.3205100600000002,0.41270978999999997,0.60245483,10.07345018,10.87856631,23.856255989999998,10.85213075,99.21106033,63.026315100000005,22.935406670000003,4.37739868,21.42414844,0.41080813,1.41779937,1.18301508,1.9463335400000001,25.15050842,21.672481859999998,660.91419424,511.40431441000004,1.2918376599999999,771.5819930700001,204.62616909,0.43385421,95.73641742,3.34980654,1.5547453,2.51922463,31.28056038,19.91802683,10.58750459,1.05556575,32.07979064,4402.854080750001
2010-04-01,1.15557583,13.94331757,2.48259847,1.9319840700000002,2.87815963,0.23026553,0.62204814,13.099729289999999,7.45865314,0.74542781,1.00807563,7.33761621,4.2342881,0.26565157,7.51299917,6.48885132,3.6475012,17.47333504,2.16435952,8.35361614,11.136202460000002,8.85615428,5.28475553,4.75246943,12.098751810000001,57.03682848,242.95570255,59.32744883,201.89400958000002,143.37203852000002,76.38423887,33.43721576,41.55704845,24.35187496,10.024415130000001,1.19008447,6.79303685,67.33172904000001,180.39597338,91.76425248999999,2.7416267000000003,5.32183095,0.06148021,12.43851086,2.92396102,0.22369439000000002,8.28224322,74.03177378,13.22446414,0.0921701,0.7408136700000001,11.382469550000001,0.38749515,13.357862050000001,18.20247673,8.01324633,2.01390527,1.1421046499999998,7.76907279,7.34178612,10.71613417,18.926398350000003,11.050047630000002,26.4653788,0.7613081500000001,0.23454060999999998,0.22982998999999998,9.649658089999999,10.20919632,20.10737886,9.96952222,98.72285516,70.6327885,23.479711870000003,4.13547564,20.29349047,0.3855423,0.8610170899999999,1.67319964,1.7380341499999998,25.40243911,21.19663923,554.88906674,528.80523856,1.24465063,747.5165343,88.77120679000001,35.46516458,90.50415358,2.95424591,1.91548577,2.01279918,25.59963657,22.067964449999998,7.6034758,0.58922323,31.55474092,4101.00544529
2010-05-01,0.8613389699999999,11.23695925,2.3928029,3.34179012,2.7231394399999997,0.22383443,1.49323666,10.67030559,9.995123490000001,0.5839549399999999,1.10769801,4.90361847,3.15750899,0.54390423,8.23503322,6.27662691,13.77742398,11.17936515,2.32693722,7.777447690000001,11.79921504,7.53647277,4.88903367,3.8812882799999997,14.175550470000001,80.28301504000001,561.16090251,74.75568238,199.43711290000002,112.06157706,96.7627499,30.37255046,40.17565301,26.357140620000003,9.02703932,1.91785305,7.19481559,76.78709666,193.33889557,98.37274307,3.0755787900000002,5.07347978,0.50904939,10.8651521,3.79742759,0.16247167,8.94954278,78.11681023999999,8.98868991,0.24213578,0.37716953000000003,12.562955220000001,0.45437011,15.13554897,17.99642007,7.459216639999999,1.59750605,1.21278408,8.90720692,6.34708121,6.616994190000001,14.28786191,11.09364088,17.86748757,1.28232723,0.47374246999999997,0.60569592,12.1280619,10.020130640000001,21.09424912,7.05913389,82.21640839,65.11959343,19.48386954,2.84789952,21.584976870000002,0.05686557,1.03066071,1.0433398299999999,1.3959688700000001,23.46623339,20.78220296,600.06143352,609.82700534,2.2943700099999997,800.68955371,82.88663518999999,0.18033839999999998,91.48039720999999,2.47511414,1.7351754,0.95416884,29.76008649,21.42565145,10.744648369999998,0.7081749399999999,33.67318199,4575.378313659998
2010-06-01,1.34887929,9.07099594,2.6347761800000002,2.36886886,3.0342972,0.32429957,1.34265334,13.00612054,11.66706993,1.16103318,0.85991679,6.16325247,4.44221892,0.09707238,6.36945228,7.8112975,2.8484457799999996,15.615795460000001,2.8436441,8.40334712,11.12643844,5.33550529,5.61749494,3.59387744,6.633891650000001,65.78490561,792.2075615800001,56.24221858,224.95944399,128.88918075,79.58405196,36.896148909999994,40.53173547,25.046177649999997,9.87366937,0.9379294699999999,7.46184739,92.52226273000001,215.77659294999998,90.09826959,3.0660418799999998,6.5783949900000005,0.9523243299999999,11.33201143,3.68720319,0.12572232,6.33011503,85.56919937,10.64026214,0.21121195,0.25746308,14.63049708,1.00450174,16.42894039,21.11226744,8.41978608,1.67254621,1.67522141,7.88886164,7.23888613,7.89389745,12.972158929999999,9.487081400000001,26.128254289999997,1.54457426,0.72136647,0.6916190400000001,8.55925179,13.97295051,24.07899193,8.41475999,148.4369557,67.31058607,23.41040762,3.4180147400000003,25.4188294,0.50305921,1.6375635800000001,0.25542964,1.31882967,20.9645726,24.54741738,726.50429342,610.61520418,5.28265856,840.79333136,82.40856694,21.66983015,103.95192772,3.8537776,2.51215217,1.95431112,32.48274505,35.33385479,12.30026959,0.10607342,30.215351329999997,5151.02501749
2010-07-01,0.71373076,11.99557206,3.2573187000000003,4.42832338,3.4183247999999997,0.48488934,1.81530549,14.51478951,7.82072666,3.82973462,1.01984367,4.90193176,4.435720519999999,0.04327924,8.74908224,7.2651645,3.8753822400000004,18.801433210000003,3.80614204,7.5432200400000005,12.09300569,5.80208399,6.58856726,4.4536752,15.02992691,76.13420364,790.21786425,66.64347807,237.20153094999998,140.86676936,83.28921738,37.20642991,41.13443583,26.86138112,9.082735099999999,1.50033176,7.10066878,113.10964729999999,220.96608243,102.6419592,4.44979824,5.949182759999999,0.12189451,11.84385691,3.99249136,0.24582683,6.373430269999999,81.55395129,11.64203977,0.23757055,0.40525631,14.374938960000001,0.95003434,18.47160504,21.42125744,11.07527413,1.47428038,2.17525843,8.93885804,12.27388915,8.30942372,13.24014424,7.79869765,25.144932670000003,2.46267945,0.91042621,0.6961264300000001,12.70495002,13.21168585,25.13210529,7.46923085,143.77848454,73.84945051999999,24.641183820000002,3.10200782,27.80426473,0.2990142,0.87383528,2.99316539,3.9957056,24.68351439,24.94485946,720.78370335,638.69958327,3.34471428,892.99392377,8.7723847,0.84936921,115.31690456999999,4.39725364,2.91245735,1.35571555,31.114935980000002,47.354996299999996,11.826085970000001,0.12083645,34.00134388,5290.50470002
2010-08-01,1.69075363,12.850077429999999,2.85232085,3.49685221,2.2636213599999997,0.89786779,1.5405833100000002,13.6958579,7.89727858,2.99642084,1.30258154,5.7121391,2.85547663,0.06354532,7.17015609,7.22763422,4.25670415,14.624338029999999,3.319671,7.79422456,12.01825267,6.794966519999999,6.44991174,4.84635875,12.13113235,106.13167883,468.20598016,63.869754130000004,225.94289208,151.57156758000002,110.14652758,37.838719600000005,39.69632903,27.131520899999998,9.29182398,2.21363171,7.61320393,97.47399388,222.90570573,101.95837608,2.4565871400000003,5.97911629,0.0858821,11.91450186,4.71787499,0.24640448,9.944414199999999,95.3778272,11.32642856,0.16762443,0.29708895,14.542647800000001,0.6342532399999999,19.47968359,22.49669353,9.53843925,2.45634046,2.0016836799999997,9.44154094,12.35686226,12.801955,13.94912207,7.17668515,32.48612294,2.4054858500000003,1.2828554399999998,0.7620088199999999,10.21993748,13.1109391,27.31748722,9.51636468,177.27784428,85.43769291,24.99217819,3.14934395,26.92291483,0.3893087,1.66679414,1.88136326,2.8184971,22.1862523,26.418382899999997,802.34706951,679.69878841,4.74613062,993.0811752899999,82.56294537000001,0.37409697,115.65297826999999,4.998794559999999,2.8225292200000003,1.87372449,39.48908352,21.23869703,14.1271436,0.10873308,33.98413626,5355.477889230002
2010-09-01,0.7781124300000001,15.261490689999999,3.61379029,2.84073245,2.85886298,1.0773157199999999,1.76825239,16.83128064,7.1315494500000005,5.99169948,1.04145637,6.0148198,3.38515826,0.38081138,5.60922903,8.9832178,3.56559741,14.66144274,3.0940180099999997,8.7909234,11.995855890000001,7.80939162,5.4899302,5.417668440000001,9.289255240000001,104.39956375,301.92689271,79.02573422,212.84694575,124.98671748000001,108.41690790000001,36.86410157,43.532106979999995,28.203291829999998,10.335520630000001,2.64155094,8.559359039999999,117.81232697,226.88698416,110.08394004,3.56293203,9.58639267,0.08375306,12.36383182,3.6933894,0.42049307,8.721685189999999,91.69426174,10.984440390000001,0.34541421,1.96190688,15.10409728,0.92251182,18.80287993,22.971510969999997,10.55696496,2.14390391,2.29355905,9.336971740000001,15.059900449999999,16.97491711,20.060293719999997,8.703939949999999,45.31716489,1.88751089,1.1577866200000002,0.8493576500000001,9.87256934,14.960742369999998,29.4285876,7.1530834699999994,135.19098763999997,80.74053634,26.84441457,3.15228773,25.7872423,0.15910557,1.41852656,1.34194173,2.12785424,27.44541135,26.30186525,857.0913209400001,682.11669613,3.1783367,994.8849644400001,147.07825061000003,3.0553952,113.07634637000001,4.546425950000001,3.22706239,1.34410013,45.4068362,36.259314329999995,13.88390341,0.014227,34.09006603,5336.94397937
2010-10-01,1.10475145,14.08103311,3.37182921,2.7625527,3.22266278,0.74831536,2.01030344,17.07372874,8.50105946,6.7098889,1.5441461200000002,4.7525865,3.89021217,0.10455212,4.15700291,7.4535424500000005,3.81126723,15.811512650000001,3.43032505,9.896301869999999,9.356437849999999,6.92001678,6.15274624,5.84300306,15.365141869999999,67.39008190000001,233.67042302000002,58.67783936,228.00169746,124.99900425,147.36677873,39.60003318,35.741519409999995,25.452490989999998,10.659515240000001,2.65050515,6.019811059999999,104.33729846,224.94141371,108.36926436,3.94470645,11.68574017,0.10929803,11.901267769999999,3.69024246,0.3714409,11.35282022,94.47718757,9.23625801,0.13889442999999999,1.2292726999999999,13.67762812,0.44063965000000005,15.25607537,20.038947030000003,9.73665448,1.8572942,2.3109580899999997,8.0346546,7.20400609,14.18211735,17.86013797,11.3588366,39.02786184000001,1.66895925,0.84907924,0.628868,8.98624385,13.906885,26.96731543,5.26123838,106.61596869,76.73599578,27.841091350000003,3.19640543,27.94004744,0.34062339,1.62039595,6.14581029,1.1668865400000001,25.75151906,27.46744019,825.29616143,632.65873414,2.95642971,935.95947915,47.16557741,1.13835219,116.00362848,5.45365708,2.94401379,1.1399357700000001,52.3294893,31.687606210000002,12.91247402,0.04729954,35.006023299999995,4950.865171179999
2010-11-01,1.37167525,15.231902210000001,4.01866083,1.46793047,3.86622424,0.35404922,2.45019191,21.76995247,9.1578439,6.04730609,1.40681646,6.34921167,5.25277495,0.82972416,5.73987611,10.40053746,3.9887695499999998,17.56207831,3.79926679,10.11136549,13.16529615,7.56214895,4.42275892,5.868455269999999,10.4781648,91.21443631999999,285.08513959,72.94975893,265.57470031,135.08015724,79.88096406999999,38.31073027,38.994062039999996,26.264109519999998,11.5755427,2.9015176499999997,6.42077991,127.02869276999999,245.89278662,127.82511193,3.32335404,15.05540816,0.054924440000000005,13.25089135,5.09648583,0.36653057,12.16713397,98.0779433,15.23324085,0.23523734,0.7151792299999999,15.74816482,0.5359140400000001,18.81981545,24.415610570000002,12.571559619999999,2.20006888,2.2622794500000003,10.309533029999999,14.19916373,12.45889314,20.958218329999998,14.85701171,40.84710492,1.99342931,0.8797965,0.6498665600000001,9.752753720000001,13.78984432,32.10066197,8.25272325,151.12455235,98.61299998999999,38.274916770000004,3.21236685,31.278226460000003,0.14340226,2.07083757,3.39861034,1.84985873,31.023882620000002,29.182905350000002,941.2000756900001,673.8085346900001,2.87114292,1023.8146107599999,82.86630284,6.71533733,131.17816693,5.48475706,4.765120980000001,1.89940392,49.133397200000005,60.1341348,17.29642586,0.07852796000000001,35.23544299,5575.50415512
2010-12-01,1.07749192,19.28443967,4.79851604,2.24719666,2.7923672,0.21962693,1.45315869,20.21016324,8.0510774,2.37993153,1.30602975,6.54772634,3.8610873,0.33138197999999996,4.82613742,9.48078414,9.168432189999999,14.021178820000001,3.9914169700000004,11.094456300000001,13.39763354,6.7208261,4.54901929,4.8017719,8.67324053,89.29367834,334.89310961,63.671707600000005,237.34145541,121.92834520999999,67.49349029000001,38.87800064,35.6698604,25.19485932,9.98511016,2.06741196,7.60952782,127.8646033,221.55409315,110.60400236,5.63871447,13.332640810000001,0.24598407,12.2371795,3.6891797200000003,0.24215757999999998,9.89273955,93.34642798,12.95813401,0.0831181,1.0105684,16.25382417,0.38070225,20.35781048,26.470081269999998,12.322318699999999,2.42889458,2.6787971699999997,9.9312647,15.220509779999999,9.522801710000001,15.82451017,10.97063617,30.65838011,2.17564438,0.5195173200000001,0.35037885999999996,10.21366084,14.967300419999999,25.79810913,7.948824480000001,114.14397896,82.76971489,22.23328763,2.34890415,27.50316028,0.13313757999999998,1.23024346,6.83224284,1.9159256999999998,31.9860722,24.76241161,901.3405938,655.58226547,2.5531999900000004,957.26531785,232.85087565999999,3.60945561,112.04525210999999,3.93289816,4.2879327,1.6791753500000002,44.78640321,50.85684501,16.91420449,0.05881312,38.12792513,5388.75539526
2011-01-01,1.5290071200000002,15.97701207,3.5210148599999997,1.56799278,3.0355279700000004,0.1997738,1.53102349,18.85907591,9.80513944,1.7673755800000002,0.9655265799999999,11.1657725,4.2990631,0.22348883,6.01902771,10.69866637,6.67033694,15.99226166,3.46870455,9.21284328,9.38766298,6.32597714,5.04240789,3.92001111,14.32242167,78.10055913,349.21135233999996,72.31790356,238.44301448,121.70921451000001,78.10895315,35.892308310000004,38.76488201,24.72061818,11.18372509,1.56611716,5.892415809999999,132.78739048,221.29966939,113.81180545999999,4.263960320000001,11.66987347,0.12952946,12.94304886,3.8115183900000003,0.24042695,9.994851839999999,111.1320187,12.77638559,0.2025141,0.76743095,14.355063560000001,0.66365156,17.59568957,28.6338651,9.634507730000001,1.63030151,2.97859268,10.70820471,11.67203798,12.63584063,15.95053387,9.14785608,32.1677732,1.72923994,0.58899329,0.55678553,8.251839969999999,12.815940099999999,22.57280149,6.112885530000001,110.26515952,96.63465494,30.988577629999998,3.91830213,27.342687350000002,0.11129072999999999,1.15688643,0.54784367,1.96110975,26.87156884,25.25937409,816.5580155499999,612.32054096,2.03633624,799.88751665,17.15881504,5.64014505,110.02950285,4.13585074,2.1431953,2.3307906099999998,33.71823972,27.81128575,13.83277607,0.05841376,38.836964159999994,4889.20685058
2011-02-01,1.88939244,13.91427026,3.2409312000000003,1.98112727,3.40864646,0.50188707,1.04709498,14.51643515,8.15498922,1.10246869,1.2863338999999998,11.57758574,4.08786388,0.33248490999999997,4.62066054,8.7392881,15.01634598,14.94208559,2.85012357,8.98446952,12.72914274,6.52917694,3.9577686400000003,7.0964772,13.6258307,85.89863034,351.08385022000004,53.411696479999996,214.35881890000002,153.39244646,65.49795136,38.20754067,41.01347764,25.07039158,10.84889534,0.9808072800000001,8.143616230000001,88.2047336,220.98279748,99.58225713,6.0845917400000005,7.37255833,0.09871183,11.847074970000001,2.5658471400000002,0.26673483000000003,10.178956710000001,97.62039609,16.05290745,0.24087112,0.81904425,8.25220195,0.24610205,13.71525711,20.2503691,9.20047617,1.97222543,1.73269923,7.90457275,7.3050307199999995,13.736801880000002,17.96906926,9.86501325,31.52920555,2.43701449,0.49732907,0.48743246999999995,7.17043241,17.38558759,20.432581,5.04205633,118.60805995999999,89.56030014,26.67630982,3.89247213,27.60052662,0.05381452,1.45293551,0.82417266,2.91760135,23.02624963,21.93136016,714.48185648,592.5130708500001,2.9822684500000003,879.41034339,77.79020031,1.87077847,97.3084462,5.1924587,2.74956021,1.679203,30.0090729,19.47928461,11.14744098,0.08068919000000001,37.96466651,4764.293086419999
2011-03-01,0.89357675,14.00616422,5.1812465,1.4617478400000001,3.9266950699999996,0.36774086,0.90020385,15.12183602,9.6872606,0.55632068,1.21845098,9.814987,4.98364693,0.0932781,5.96045947,16.18710358,14.010390050000002,19.30717279,3.4987866800000003,10.73908294,16.43273895,9.205033890000001,5.2153928899999995,5.197413849999999,15.59440695,134.94517244,578.8214012899999,78.07287059000001,225.45553469,170.63895158000003,57.394964009999995,37.97261099,40.23069059,27.006991969999998,10.59413579,1.20647413,7.496910860000001,92.11022840000001,237.03549586000003,122.70122185,4.30993593,9.18062548,0.10130143,14.615976230000001,4.09700314,0.33296714,9.089821220000001,100.9991522,18.861578920000003,0.1653981,0.72567834,15.67912533,0.8310131,16.28107547,37.167742520000004,11.68448151,3.05533688,2.1989585,9.79678603,14.06359969,18.17005883,27.09067342,11.9841204,34.88809619,2.3421471499999997,0.69234458,0.5775799699999999,9.283297789999999,14.00118675,29.82286478,7.86359429,121.98591179,118.61907165000001,30.28585387,3.8596570800000003,31.4663821,0.23393169,1.46717013,4.35176535,1.8005628200000001,27.37619216,27.88929866,894.1839186799999,588.7489044600001,2.36200451,1006.1701854199999,41.747839799999994,24.417362960000002,126.33266631000001,4.05752041,2.27345996,1.75680928,37.20351963,37.90405422,13.36821643,0.34628713,50.18630633,5641.593166620002
2011-04-01,1.73139739,13.17170089,4.2768450300000005,3.01408345,3.59585037,0.39897761,1.0454618199999999,14.560495679999999,12.060593789999999,0.38573398999999997,0.9946293,4.85346179,5.115627389999999,0.00208192,6.615325599999999,10.88422793,11.975269039999999,20.21051698,3.1248283100000003,8.87150701,15.56999575,8.134124139999999,5.626736650000001,6.06663401,23.901596089999998,53.32813364,558.12916604,58.0469166,247.77731974,152.16091157,92.80103190000001,37.80546014,44.876598200000004,30.0189208,10.99520114,2.2718156499999997,5.834409190000001,93.59926217,232.97391737,126.96904137,4.23233418,8.57474628,0.22608956,17.76355315,4.22392215,0.15409173,7.53321921,88.97940114000001,16.64005573,0.12475715,0.7853299100000001,9.83610219,0.52847985,18.819762899999997,29.04958756,10.39661628,2.4799799,2.48826692,11.3552354,10.71061194,16.38694828,30.491865190000002,12.78314743,53.27714863,1.55304216,0.22391801,0.46896769,9.12285826,10.90320481,23.00564574,8.05803771,95.81030126,112.52480562000001,29.90836198,2.2182170099999996,31.7226334,0.20131111999999998,1.55765508,4.23268525,1.7404491299999998,30.354366640000002,27.519409800000002,914.86025239,603.2115408,2.09463462,1011.28887682,55.48209731,1.19162624,126.25388637,3.71535306,2.83116972,2.46309718,36.854189770000005,23.59296118,10.769021380000002,0.19978522,55.350778399999996,5532.902201240004
